index,mobile_number,arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,total_rech_num_6,total_rech_num_7,total_rech_num_8,total_rech_amt_6,total_rech_amt_7,total_rech_amt_8,total_rech_data_6,total_rech_data_7,total_rech_data_8,av_rech_amt_data_6,av_rech_amt_data_7,av_rech_amt_data_8,aon,sms_ic_6,sms_ic_7,sms_ic_8,sms_og_6,sms_og_7,sms_og_8,churn,days_since_last_rech_6,days_since_last_rech_7,days_since_last_rech_8,days_since_last_rech_data_6,days_since_last_rech_data_7,days_since_last_rech_data_8,count_2g3g,vol_2g3g,monthly_2g3g,segment
67190,7000554333,140.88,349.63,537.672,2.83,27.66,6.21,90.81,114.69,68.23,0.0,0.0,0.0,0.0,0.0,0.0,95.98,147.93,82.93,61.58,120.29,81.24,6,16,14,147,399,621,1.0,3.0,6.0,17.0,204.0,496.0,17.7,36,10,17,22,19,4,0,1.0,3.0,2.0,1.0,24.0,11.0,3.0,1743.0600000000006,1.0,2
30875,7000211176,231.69099999999997,289.122,306.993,0.6,1.74,6.13,57.01,75.03,52.96,39.58,0.0,0.0,8.23,0.0,0.0,49.79,77.84,62.11,144.86,123.18,51.46,4,9,4,285,356,342,1.0,2.0,2.0,41.0,196.0,182.0,11.3,37,4,4,33,20,8,0,11.0,0.0,9.0,16.0,10.0,9.0,1.0,319.895,0.0,2
45345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76570,7001860183,325.65,284.699,470.755,237.23,293.91,529.68,17.34,17.49,63.48,31.34,36.89,0.0,96.48,87.09,0.0,158.09,225.14,593.16,687.33,355.39,769.98,7,4,5,235,360,386,1.0,1.0,1.0,145.0,154.0,145.0,11.033333333333333,19,2,3,0,2,18,0,2.0,14.0,2.0,8.0,14.0,18.0,0.5,224.16000000000003,0.5,2
34583,7000756078,1192.1019999999999,803.823,948.55,248.61,117.28,62.91,1087.61,760.41,958.39,0.0,0.0,0.0,0.0,0.0,0.0,1341.51,892.01,1033.89,478.78,505.81,446.81,40,48,41,1385,915,1092,11.0,12.0,5.0,337.0,300.0,125.0,64.36666666666666,19,26,2,33,4,5,0,0.0,0.0,0.0,10.0,0.0,17.0,2.5,334.63,0.0,2
3813,7001691322,488.334,450.256,487.2,344.56,144.79,461.56,444.86,329.83,268.61,0.0,47.06,0.0,0.0,31.46,0.0,789.43,443.16,730.18,340.51,210.76,420.94,7,11,13,661,569,611,2.0,7.0,8.0,177.0,292.0,315.0,121.7,5,13,22,8,20,3,0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,462.935,0.5,2
58003,7001960172,234.798,416.76300000000003,357.545,16.78,15.93,24.09,145.08,593.76,335.23,0.0,0.0,0.0,0.0,0.0,0.0,163.14,614.04,360.29,273.08,627.74,460.94,7,12,8,282,491,444,2.0,1.0,3.0,34.0,46.0,106.0,41.5,36,19,10,30,13,2,0,10.0,3.0,3.0,10.0,20.0,3.0,1.5,426.6,0.0,2
94703,7001436552,613.703,648.736,1248.265,144.81,144.04,108.56,137.39,120.11,98.94,0.0,0.0,0.0,0.0,0.0,0.0,282.21,264.68,207.51,225.98,208.13,237.73,6,7,6,502,1000,1254,1.0,0.0,2.0,252.0,0.0,504.0,81.13333333333334,11,5,24,26,16,4,0,16.0,3.0,10.0,23.0,60.0,10.0,1.0,883.7700000000003,1.0,2
67592,7002231543,356.7,311.13,308.91,82.13,33.46,99.03,176.39,178.63,83.41,96.04,0.0,0.0,12.46,0.0,0.0,247.51,213.38,183.96,1129.86,1216.53,568.93,8,6,5,430,200,440,0.0,2.0,1.0,0.0,279.0,274.0,84.6,16,9,1,4,13,4,0,3.0,2.0,0.0,60.0,2.0,0.0,0.5,60.505,0.5,2
60841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91439,7002372291,400.53,382.93300000000005,407.441,64.53,60.53,64.98,208.34,167.18,162.08,0.0,0.0,0.0,0.0,0.0,0.0,274.51,227.71,229.46,621.76,351.68,290.46,6,7,7,461,444,474,1.0,1.0,1.0,154.0,154.0,154.0,28.66666666666667,40,22,18,23,14,19,0,9.0,0.0,7.0,15.0,29.0,29.0,0.5,116.365,0.5,2
70741,7001000517,139.545,435.168,342.92199999999997,47.24,91.51,89.66,100.73,151.29,96.13,0.0,0.0,0.0,0.0,0.0,0.0,147.98,242.81,185.79,413.26,465.11,396.78,2,5,3,279,643,179,0.0,4.0,1.0,0.0,608.0,179.0,100.53333333333332,18,9,4,11,4,3,0,18.0,2.0,2.0,60.0,2.0,3.0,0.5,166.79500000000004,0.5,2
85729,7001201080,882.86,1196.201,1740.858,282.58,108.93,242.58,67.56,98.99,103.21,0.0,0.0,0.0,0.0,0.0,0.0,350.14,207.93,345.79,423.03,358.38,382.53,9,8,11,832,1338,2062,2.0,4.0,6.0,504.0,1008.0,1512.0,66.33333333333333,39,7,13,7,16,11,0,2.0,6.0,0.0,10.0,6.0,0.0,3.0,2615.67,3.0,2
20573,7001305913,979.4860000000001,896.5369999999997,1406.832,7.13,13.11,16.34,685.54,880.74,730.29,0.0,0.0,0.0,0.0,0.0,0.0,692.68,893.86,746.64,455.31,590.73,533.11,5,5,6,717,1017,1849,1.0,0.0,1.0,179.0,0.0,154.0,15.866666666666667,8,12,9,11,15,14,0,9.0,11.0,5.0,9.0,60.0,21.0,0.5,301.695,0.5,2
58245,7000169547,116.77600000000001,309.562,427.151,9.56,55.68,22.78,165.03,110.91,23.11,0.0,0.0,0.0,0.0,0.0,0.0,174.59,181.44,45.89,14.93,101.21,88.06,5,11,8,136,374,490,0.0,1.0,2.0,0.0,198.0,450.0,32.06666666666667,20,18,11,14,1,4,0,8.0,1.0,2.0,60.0,30.0,7.0,1.0,1493.585,1.0,2
49984,7001670149,610.306,164.295,864.125,89.74,66.18,95.13,372.46,124.79,317.43,0.0,0.0,0.0,0.0,0.0,0.0,462.21,190.98,412.56,296.39,214.14,289.66,6,3,5,781,279,938,1.0,0.0,1.0,252.0,0.0,455.0,121.7,23,8,0,5,22,0,0,9.0,12.0,3.0,24.0,60.0,29.0,0.5,889.115,0.5,2
74623,7000506599,313.721,402.879,524.4540000000002,195.34,213.86,231.33,16.16,106.28,143.29,3.73,1.6,0.0,211.51,5.64,0.0,0.0,314.49,377.19,0.0,108.43,107.28,11,26,21,321,473,615,1.0,10.0,8.0,41.0,328.0,351.0,17.233333333333334,22,26,21,11,20,7,0,1.0,1.0,0.0,29.0,5.0,13.0,4.0,276.045,0.0,2
54652,7001708502,411.971,424.086,322.83299999999997,34.86,103.48,32.21,703.26,725.33,617.64,0.0,0.0,0.0,0.0,0.0,0.0,738.13,828.81,649.86,247.78,355.53,396.99,12,11,11,466,507,457,3.0,4.0,6.0,69.0,92.0,138.0,121.7,28,17,24,6,24,8,0,0.0,3.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,2
79618,7002405142,893.8710000000003,1436.876,1106.356,84.44,114.04,191.49,512.48,323.66,379.54,0.0,0.0,0.0,0.0,0.0,0.0,596.93,437.71,571.04,652.49,521.94,832.94,8,8,6,1070,1535,1282,1.0,3.0,2.0,252.0,756.0,504.0,68.0,39,26,20,5,1,7,0,3.0,11.0,7.0,22.0,11.0,8.0,1.0,1225.67,1.0,2
70527,7000341128,342.865,570.364,482.588,161.04,219.04,76.24,180.59,232.43,308.01,0.0,9.76,0.0,0.0,15.36,0.0,342.96,436.94,388.69,374.04,378.06,308.86,16,34,25,364,649,568,6.0,10.0,8.0,150.0,250.0,200.0,10.966666666666667,36,18,10,6,15,20,0,4.0,0.0,0.0,4.0,1.0,10.0,4.0,28.095,0.0,2
51951,7001719851,343.292,382.176,475.279,17.79,6.41,13.33,134.83,40.76,90.54,0.0,0.0,0.0,0.0,0.0,0.0,152.63,47.18,103.88,178.98,182.31,156.79,5,6,3,302,524,505,1.0,2.0,1.0,252.0,504.0,455.0,83.9,39,15,14,16,5,0,0,16.0,7.0,6.0,16.0,7.0,25.0,0.5,1064.7099999999996,0.5,2
52267,7001338954,799.637,696.388,642.044,186.96,209.13,68.73,517.78,285.23,378.24,0.0,0.0,0.0,0.0,0.0,0.0,704.74,494.36,446.98,558.94,722.49,487.88,12,7,5,1202,632,732,1.0,1.0,1.0,252.0,252.0,252.0,59.16666666666666,20,3,18,7,0,10,0,0.0,1.0,7.0,23.0,23.0,24.0,0.5,354.035,0.5,2
11769,7001720841,1.75,7.4670000000000005,849.8860000000003,0.0,0.0,92.68,0.53,0.0,511.94,0.1,2.44,32.7,0.53,0.0,24.85,0.0,0.0,579.78,0.0,0.0,611.29,3,5,11,0,26,1526,0.0,0.0,2.0,0.0,0.0,707.0,7.866666666666666,38,16,1,12,20,18,0,9.0,4.0,0.0,60.0,60.0,4.0,1.0,250.275,1.0,2
46597,7001641635,216.457,235.771,469.29900000000004,66.41,67.11,78.93,21.44,38.98,66.09,0.0,19.44,0.0,0.0,59.18,0.0,87.86,46.91,147.41,50.83,24.91,55.54,4,6,4,274,280,582,1.0,0.0,2.0,154.0,0.0,362.0,103.56666666666666,24,18,15,11,1,2,0,8.0,1.0,2.0,14.0,60.0,7.0,1.0,1114.81,1.0,2
17306,7001573310,855.818,578.117,576.4490000000002,0.45,0.0,2.68,22.93,17.44,24.43,0.0,0.0,0.0,0.0,0.0,0.0,23.38,19.11,28.49,16.23,21.49,21.28,4,4,2,959,705,655,3.0,1.0,1.0,959.0,655.0,655.0,8.833333333333334,22,29,19,1,12,17,0,5.0,11.0,5.0,5.0,18.0,23.0,0.5,1410.895,0.5,2
12640,7001470102,517.106,705.3939999999999,986.592,226.04,149.28,411.06,98.86,162.26,203.99,56.79,0.0,0.0,91.04,0.0,0.0,234.99,314.18,615.91,99.98,130.56,169.59,14,16,27,605,797,1162,1.0,2.0,1.0,154.0,252.0,274.0,41.73333333333333,38,20,12,32,25,22,0,5.0,5.0,0.0,19.0,9.0,26.0,0.5,421.4,0.5,2
63837,7000541192,591.7040000000002,329.474,261.036,278.18,284.59,204.93,328.46,277.09,211.04,0.0,0.0,0.0,0.0,0.0,0.0,606.64,606.78,416.11,840.59,575.93,589.44,12,8,4,678,358,192,2.0,1.0,1.0,220.0,145.0,179.0,16.366666666666667,29,22,3,27,10,10,0,1.0,1.0,6.0,14.0,17.0,27.0,0.5,351.945,0.5,2
18559,7001198264,379.167,348.36,320.508,80.79,64.33,61.34,116.33,119.53,94.39,0.0,0.0,0.0,0.0,0.0,0.0,197.13,183.86,155.74,362.09,347.38,277.03,4,4,1,402,533,154,1.0,1.0,1.0,154.0,154.0,154.0,37.266666666666666,0,25,13,20,23,14,0,5.0,0.0,25.0,24.0,22.0,25.0,0.5,218.005,0.5,2
98901,7000974811,448.925,389.931,472.151,37.98,8.99,19.11,198.79,164.18,168.24,0.0,0.0,0.0,0.0,0.0,0.0,236.78,173.18,187.36,264.63,177.79,221.28,11,11,9,534,474,514,1.0,1.0,1.0,154.0,154.0,154.0,10.033333333333333,16,5,14,17,24,0,0,6.0,1.0,6.0,8.0,12.0,12.0,0.5,238.7,0.5,2
34867,7000144328,471.556,434.191,404.18699999999995,239.46,67.86,33.28,331.03,180.31,138.86,0.0,10.48,2.44,0.0,48.96,48.58,570.49,201.83,129.68,172.96,97.96,22.18,8,14,17,475,485,467,1.0,7.0,10.0,145.0,175.0,242.0,31.86666666666667,34,12,3,11,13,20,0,1.0,2.0,2.0,13.0,2.0,5.0,5.0,298.26,0.0,2
53593,7000839967,347.63800000000015,130.43200000000002,406.1,0.0,0.0,0.2,2.46,0.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,13.98,16.54,4.81,11.09,4,1,5,154,154,703,1.0,1.0,1.0,154.0,154.0,274.0,11.633333333333333,39,24,3,33,6,15,0,16.0,19.0,7.0,17.0,19.0,21.0,0.5,549.24,0.5,2
88425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22668,7001537543,662.301,295.3520000000001,905.225,109.64,61.91,77.78,51.11,64.88,80.53,10.98,0.0,33.56,7.91,0.4,23.38,152.84,126.39,134.93,295.69,360.03,299.09,6,3,6,834,380,774,2.0,1.0,3.0,504.0,252.0,756.0,85.33333333333333,21,2,17,22,15,11,0,0.0,9.0,1.0,0.0,24.0,1.0,1.5,1149.255,1.5,2
50008,7001672895,402.707,227.257,386.115,34.78,7.79,0.0,692.66,376.64,592.24,0.0,0.95,0.0,0.0,0.0,0.0,729.83,394.88,618.03,488.19,378.48,285.38,10,9,20,456,260,445,2.0,1.0,4.0,39.0,5.0,32.0,11.2,35,26,9,17,15,20,0,0.0,2.0,4.0,3.0,2.0,17.0,2.0,31.65,0.0,2
68131,7000794458,716.571,706.3510000000001,504.091,146.51,123.98,45.13,796.16,946.39,596.79,55.93,0.0,0.0,31.24,0.0,0.0,912.84,1075.04,643.91,227.74,244.68,449.78,29,25,26,800,813,603,12.0,7.0,5.0,294.0,173.0,125.0,60.0,34,23,13,14,2,16,0,1.0,0.0,2.0,1.0,3.0,2.0,2.5,233.145,0.0,2
72604,7001735697,374.45,435.077,723.297,94.39,71.39,93.89,354.14,517.19,581.09,0.0,0.0,51.69,0.0,0.0,62.26,448.54,590.89,617.48,478.71,432.79,416.56,9,14,22,507,585,763,2.0,6.0,3.0,46.0,138.0,69.0,102.73333333333332,23,3,0,6,2,4,0,3.0,0.0,1.0,4.0,1.0,4.0,1.5,0.0,0.0,2
45455,7000463334,250.623,634.368,975.2819999999999,63.09,43.89,65.03,343.56,738.21,595.79,0.55,0.0,0.0,0.0,0.0,0.0,410.93,789.68,660.83,149.41,128.08,130.74,5,13,13,307,717,1212,0.0,4.0,5.0,0.0,265.0,755.0,24.5,37,27,19,32,20,10,0,3.0,2.0,0.0,60.0,2.0,0.0,2.5,1739.6049999999998,0.5,2
16148,7000916412,515.448,567.5169999999998,983.515,142.08,338.48,600.36,330.96,564.63,901.89,0.0,0.0,0.0,0.0,0.0,0.0,474.28,906.28,1530.01,444.21,448.01,576.44,7,6,13,661,595,1151,1.0,1.0,2.0,154.0,198.0,275.0,22.0,19,14,8,19,15,4,0,1.0,5.0,0.0,10.0,18.0,21.0,1.0,545.63,0.5,2
16732,7000692028,746.818,691.446,349.654,68.34,123.81,104.91,297.79,431.91,254.71,0.0,0.0,0.0,0.0,0.0,0.0,372.19,557.34,361.43,49.34,162.81,157.41,10,7,7,984,713,420,6.0,5.0,2.0,731.0,849.0,304.0,57.56666666666667,29,29,5,36,15,12,0,2.0,10.0,0.0,2.0,21.0,24.0,1.0,486.395,0.0,2
57923,7000297391,554.634,362.376,549.852,87.28,63.11,119.14,149.76,82.91,147.23,0.0,0.0,0.0,0.0,0.0,0.0,237.04,154.33,269.89,307.94,242.59,312.83,8,3,4,818,404,675,2.0,1.0,1.0,299.0,154.0,175.0,33.333333333333336,9,12,8,3,5,10,0,0.0,2.0,5.0,0.0,2.0,5.0,0.5,180.885,0.5,2
64892,7000837056,588.63,317.367,357.411,17.38,6.81,23.98,271.48,149.66,182.78,28.61,0.0,0.0,28.49,0.0,0.0,260.36,156.48,206.76,537.89,452.94,396.48,12,6,9,705,395,445,2.0,1.0,5.0,308.0,198.0,290.0,54.66666666666666,12,21,9,7,20,12,0,2.0,2.0,1.0,3.0,22.0,1.0,2.5,658.2850000000002,0.5,2
82791,7001908662,241.59099999999998,467.82,264.611,1.31,7.21,22.29,96.74,231.11,88.94,0.0,0.0,0.0,0.0,0.0,0.0,99.38,238.84,112.11,87.71,125.51,55.96,10,36,22,215,522,295,5.0,5.0,1.0,125.0,125.0,25.0,10.466666666666667,14,3,2,24,17,6,0,0.0,0.0,3.0,14.0,3.0,13.0,0.5,34.935,0.0,2
32942,7001140018,332.775,439.735,462.841,0.0,8.26,2.66,104.96,175.06,206.36,0.0,0.0,0.0,0.0,0.0,0.0,104.96,183.33,213.09,53.84,150.06,161.68,4,6,6,342,592,478,1.0,1.0,2.0,252.0,252.0,298.0,30.33333333333333,19,0,19,23,10,19,0,18.0,0.0,7.0,22.0,23.0,19.0,1.0,558.175,0.5,2
46630,7001561390,477.088,976.2510000000001,979.447,26.11,1167.58,116.43,336.93,454.09,954.14,0.0,0.0,0.0,0.0,0.0,0.0,363.04,1621.68,1070.58,345.19,339.64,232.34,8,16,11,564,1187,1170,1.0,1.0,1.0,154.0,154.0,175.0,85.9,28,26,19,35,2,8,0,0.0,3.0,6.0,4.0,8.0,8.0,0.5,395.54,0.5,2
36423,7002353625,257.976,254.805,314.926,56.76,38.76,60.83,21.01,50.59,89.01,0.0,0.0,0.0,0.0,0.0,0.0,81.86,93.76,150.31,200.68,180.66,352.36,6,8,8,288,288,365,1.0,2.0,1.0,198.0,206.0,198.0,25.86666666666667,25,1,21,1,17,14,0,16.0,3.0,2.0,22.0,3.0,26.0,0.5,1488.84,0.5,2
45297,7000869835,305.806,263.345,486.621,100.81,56.26,63.53,267.49,182.34,308.19,0.0,0.0,0.0,0.0,0.0,0.0,368.31,238.61,371.73,209.21,217.41,137.16,5,2,6,464,264,572,1.0,1.0,1.0,154.0,154.0,154.0,19.066666666666666,18,13,23,13,2,11,0,0.0,11.0,7.0,19.0,21.0,23.0,0.5,154.705,0.5,2
2799,7001131629,139.578,334.914,908.913,239.26,100.78,219.44,229.09,315.83,146.53,0.0,0.0,0.0,0.0,0.0,0.0,469.38,423.83,410.13,149.28,134.33,209.89,3,8,9,120,524,933,0.0,1.0,3.0,0.0,154.0,483.0,68.03333333333333,25,27,3,27,4,3,0,12.0,0.0,0.0,60.0,14.0,9.0,1.5,1551.95,1.5,2
70600,7002200236,290.782,868.072,579.278,15.36,103.11,84.71,4.43,65.06,64.88,0.0,53.89,0.0,0.0,53.78,0.0,19.79,114.39,149.59,51.73,78.73,98.66,5,20,10,338,1070,626,2.0,4.0,3.0,308.0,560.0,406.0,23.66666666666667,27,5,12,15,2,9,0,5.0,0.0,0.0,5.0,2.0,2.0,1.5,1161.61,1.0,2
74887,7000105513,695.8510000000001,958.35,798.8789999999997,281.18,532.81,461.74,551.83,615.79,392.34,0.0,0.0,0.0,0.0,0.0,0.0,853.56,1150.99,858.89,355.03,687.88,388.43,9,16,9,738,1122,968,1.0,1.0,1.0,154.0,154.0,154.0,47.9,38,12,10,30,12,7,0,3.0,3.0,1.0,6.0,9.0,13.0,0.5,166.78,0.5,2
3820,7000032207,190.671,368.86699999999996,720.426,19.59,126.99,228.29,29.88,149.44,259.84,37.51,136.68,0.0,50.69,146.89,0.0,0.0,129.54,488.69,0.0,75.69,298.78,3,7,3,654,984,187,1.0,1.0,1.0,154.0,154.0,154.0,8.933333333333334,15,29,15,34,15,7,0,18.0,2.0,3.0,21.0,21.0,18.0,0.5,205.15,0.5,2
665,7001220357,431.801,455.973,567.237,140.29,118.91,115.29,110.91,94.84,137.34,10.43,0.0,2.21,8.96,0.0,0.63,242.24,213.76,253.56,137.64,255.69,212.43,8,5,10,582,471,558,1.0,1.0,1.0,274.0,274.0,274.0,56.93333333333333,25,14,24,30,22,5,0,0.0,3.0,4.0,13.0,14.0,9.0,0.5,686.085,0.5,2
60240,7002062346,448.26599999999996,619.9119999999998,1334.484,58.93,50.23,127.59,121.01,147.58,181.01,0.0,0.0,44.66,0.0,0.0,21.49,179.94,197.81,287.11,334.81,392.36,391.54,3,4,6,152,732,1533,2.0,2.0,4.0,304.0,182.0,364.0,6.1,36,19,18,31,24,19,0,16.0,3.0,1.0,21.0,3.0,1.0,2.0,483.29,0.0,2
70351,7001658902,520.231,151.064,221.21,0.0,0.0,0.5,369.43,186.98,244.34,0.0,0.0,0.0,0.0,0.0,0.0,369.43,186.98,244.84,232.01,167.88,351.91,5,5,4,630,278,518,2.0,1.0,2.0,431.0,179.0,358.0,79.3,14,15,8,19,2,14,0,13.0,7.0,0.0,27.0,24.0,0.0,1.0,344.92,1.0,2
26003,7002122218,652.592,540.1669999999998,612.697,281.51,165.11,202.81,226.19,255.54,317.56,0.0,0.0,0.0,0.0,0.0,0.0,507.71,420.66,520.38,119.41,120.38,149.39,12,14,16,596,505,748,5.0,8.0,5.0,383.0,309.0,421.0,47.26666666666666,5,26,12,13,10,4,0,2.0,0.0,2.0,2.0,6.0,8.0,2.5,880.87,1.0,2
38296,7000372634,973.0,454.7,610.8,271.53,31.33,88.63,1100.74,731.93,809.03,0.0,0.0,0.0,0.0,0.0,0.0,1372.28,763.26,897.66,447.93,604.53,454.51,10,7,2,1160,357,790,1.0,1.0,1.0,145.0,145.0,145.0,17.2,14,12,10,36,20,21,0,0.0,0.0,21.0,5.0,9.0,25.0,0.5,474.765,0.5,2
37809,7000503170,490.37699999999995,829.2739999999999,833.197,111.01,155.91,354.84,143.53,260.33,482.83,1.95,0.0,0.0,0.0,0.0,0.0,254.54,416.24,837.68,78.24,198.03,171.29,15,31,25,594,966,969,7.0,15.0,10.0,262.0,566.0,502.0,9.933333333333334,29,13,18,25,16,4,0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,948.3,0.5,2
80841,7002385265,347.315,275.671,230.74400000000003,12.93,21.81,17.79,66.79,27.18,16.14,0.0,0.0,0.0,0.0,0.0,0.0,79.73,48.99,33.94,32.04,14.39,46.53,10,7,4,418,328,378,1.0,1.0,1.0,198.0,198.0,198.0,77.26666666666667,14,1,17,25,13,1,0,1.0,9.0,4.0,7.0,20.0,23.0,0.5,1291.95,0.5,2
62333,7002298015,1564.922,754.653,876.934,162.24,241.71,196.24,547.24,587.19,668.19,36.48,0.0,0.0,47.04,0.0,0.0,662.44,828.91,864.44,225.14,181.94,263.93,17,10,9,1880,979,1073,2.0,1.0,1.0,450.0,252.0,198.0,76.63333333333334,31,4,7,20,3,5,0,1.0,7.0,0.0,1.0,18.0,25.0,0.5,195.065,0.5,2
78813,7001332910,398.556,676.7560000000002,433.69599999999997,34.31,54.43,29.33,170.46,501.74,258.21,0.0,0.0,0.0,0.0,0.0,0.0,204.78,556.18,287.54,321.13,365.99,209.84,4,8,6,362,849,512,1.0,1.0,1.0,252.0,252.0,252.0,20.7,22,18,5,25,4,20,0,2.0,10.0,1.0,7.0,15.0,18.0,0.5,602.17,0.5,2
21677,7000193026,594.604,573.247,524.107,199.28,124.69,80.04,290.81,256.31,198.93,0.0,0.0,0.0,0.0,0.0,0.0,496.93,391.71,291.94,319.36,404.33,419.06,23,25,23,684,645,625,3.0,3.0,2.0,168.0,168.0,112.0,6.0,40,26,5,6,25,2,0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,222.295,0.0,2
35982,7002047590,248.019,469.754,439.121,71.53,228.64,519.01,9.76,49.36,91.99,8.94,0.0,0.0,1.8,0.0,0.0,80.46,283.14,611.01,5.71,45.13,50.01,12,24,15,311,562,585,3.0,5.0,6.0,96.0,117.0,150.0,10.766666666666667,35,3,15,26,8,6,0,0.0,2.0,3.0,2.0,2.0,3.0,3.0,215.525,0.0,2
35074,7002012341,1016.605,1477.463,1198.701,30.23,61.99,52.91,251.94,425.11,868.56,0.0,0.0,0.0,0.0,0.0,0.0,284.66,487.11,923.23,233.58,105.76,222.36,11,20,12,1134,1544,1443,4.0,8.0,4.0,794.0,571.0,706.0,54.8,4,26,8,16,18,4,0,3.0,2.0,6.0,5.0,2.0,6.0,2.0,1100.06,1.0,2
9512,7001922905,476.885,601.294,802.689,17.89,64.34,58.04,405.86,386.13,544.31,0.0,0.0,0.0,0.0,0.0,0.0,436.66,474.09,638.16,645.96,683.94,921.93,6,6,9,336,846,1300,2.0,2.0,4.0,46.0,46.0,92.0,79.33333333333333,18,23,20,7,11,20,0,4.0,5.0,2.0,4.0,21.0,8.0,2.0,0.0,0.0,2
55487,7001346913,302.819,963.8510000000001,1179.112,6.78,5.88,30.38,329.88,1476.63,1313.04,2.1,0.0,0.0,5.86,0.0,0.0,330.79,1482.51,1343.43,34.16,180.31,541.44,7,12,12,410,1152,1331,1.0,1.0,2.0,154.0,154.0,329.0,21.966666666666665,16,7,14,0,11,15,0,2.0,1.0,5.0,3.0,7.0,5.0,1.0,972.59,1.0,2
92267,7001988693,368.76,176.80900000000003,284.421,233.86,115.63,169.68,555.51,521.31,170.26,0.0,0.0,14.06,0.0,0.0,85.16,789.38,637.61,257.79,153.09,166.14,55.56,7,4,6,402,159,438,2.0,1.0,1.0,303.0,149.0,154.0,19.8,7,4,6,17,5,19,0,13.0,16.0,2.0,15.0,16.0,26.0,0.5,371.325,0.5,2
55714,7001814425,278.928,343.606,144.936,1.2,17.21,4.96,83.51,60.73,38.96,0.0,0.0,0.0,0.0,0.0,0.0,84.71,77.94,43.93,260.94,210.09,134.81,3,4,2,404,308,493,1.0,2.0,1.0,154.0,308.0,154.0,97.03333333333332,23,5,11,17,24,0,0,21.0,1.0,12.0,23.0,1.0,12.0,0.5,691.06,0.5,2
73568,7001862382,199.22299999999998,711.395,443.49800000000016,134.44,143.56,140.88,374.88,357.16,412.08,0.0,0.0,0.0,0.0,0.0,0.0,509.33,500.73,552.96,630.69,426.44,646.79,4,7,3,220,888,534,0.0,3.0,1.0,0.0,204.0,274.0,87.73333333333332,35,23,2,34,1,2,0,8.0,8.0,1.0,60.0,8.0,11.0,0.5,113.985,0.5,2
81630,7002238179,689.194,334.381,658.028,2.33,21.94,34.63,265.11,62.76,169.91,0.0,0.0,0.0,0.0,0.0,0.0,268.11,84.71,204.54,93.01,27.28,93.91,4,3,3,669,602,569,1.0,1.0,1.0,252.0,252.0,252.0,83.16666666666667,15,16,20,1,9,10,0,9.0,15.0,10.0,18.0,18.0,25.0,0.5,318.915,0.5,2
21416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45617,7001412582,385.64300000000003,568.249,606.7130000000002,316.51,992.23,1565.59,44.23,222.29,171.88,0.0,0.0,0.0,0.0,0.0,0.0,361.18,1216.18,1737.48,240.46,325.08,489.34,9,17,8,363,690,690,1.0,1.0,2.0,145.0,33.0,212.0,15.7,41,23,7,10,10,21,0,0.0,2.0,3.0,13.0,30.0,8.0,1.0,501.905,0.5,2
29345,7000618553,341.37199999999996,298.692,372.12800000000004,62.06,61.54,52.83,145.94,142.91,111.14,0.0,0.0,0.0,0.0,0.0,0.0,208.01,204.46,163.98,452.61,385.38,412.54,6,5,2,406,383,304,2.0,1.0,1.0,177.0,154.0,154.0,64.76666666666667,26,5,4,20,15,9,0,4.0,3.0,13.0,7.0,10.0,13.0,0.5,168.27499999999995,0.5,2
